OBJECTID;CID;blue;green;red;nir;swir;GT
2170;1;285;484;553;1698;1616;1
2171;1;585;850;1058;1918;2730;0
2172;1;250;415;519;1420;1095;1
2173;1;152;289;269;959;588;1
2174;1;264;447;558;935;1154;0
2175;1;306;483;568;1708;1494;0
2176;1;232;354;440;1432;925;1
2177;1;196;309;419;1058;1082;1
2178;1;108;249;327;1282;810;1
2179;1;612;850;1028;2014;1693;1
2180;1;134;242;358;880;979;1
2181;1;91;235;292;1058;698;1
2182;1;348;503;638;1498;1376;1
2183;1;255;480;491;1722;1247;0
2184;1;430;594;571;1340;892;0
2185;1;450;649;841;1826;2474;0
2186;1;142;292;313;1196;703;1
2187;1;277;443;553;1532;943;1
2188;1;870;1178;1644;2476;3897;0
2189;1;97;164;200;508;458;1
2190;1;545;673;832;1216;2180;0
2191;1;650;1013;1260;2304;2248;0
2192;1;969;1078;1292;1460;1862;0
2193;1;1924;1284;1392;2442;2492;0
2194;1;293;433;538;1684;1427;0
2195;1;295;495;645;2132;1744;0
2196;1;573;810;1042;2220;2662;0
2197;1;1354;1868;2208;2620;3574;0
2198;1;140;273;398;1030;1020;1
2199;1;431;708;841;1508;1947;1
2200;1;611;894;1272;2192;3518;0
2201;1;644;1092;1334;1506;1480;0
2202;1;205;444;458;1792;901;1
2203;1;277;369;547;790;2089;1
2204;1;192;362;408;1284;1119;0
2205;1;96;206;262;1288;741;1
2206;1;774;1138;1558;2312;3212;0
2207;1;136;297;451;1024;1044;1
2208;1;190;272;450;706;873;0
2209;1;737;924;1166;1678;2523;0
2210;1;747;875;1290;2028;3086;0
2211;1;686;839;938;1584;1552;1
2212;1;299;471;538;1500;996;1
2213;1;440;609;889;1694;2264;1
2214;1;475;630;858;1780;1512;0
2215;1;274;449;480;1194;1308;1
2216;1;165;355;382;1432;826;1
2217;1;285;532;808;1396;1842;0
2218;1;650;993;1318;2286;3043;0
2219;1;263;397;437;1616;952;1
2220;1;312;778;810;1522;1457;1
2221;1;432;642;748;1858;2014;0
2222;1;2426;2580;2600;3404;3116;0
2223;1;165;294;350;1204;997;1
2224;1;628;913;1270;1900;3029;0
2225;1;254;413;596;1020;1524;1
2226;1;477;717;960;1578;2405;0
2227;1;152;308;325;1418;815;1
2228;1;1704;1994;2334;2502;2789;0
2229;1;919;1628;2112;2216;1891;1
2230;1;435;898;1108;1742;1333;0
2231;1;374;581;671;2428;1372;1
2232;1;276;451;617;1514;1742;0
2233;1;234;400;575;1136;1397;1
2234;1;482;819;1212;2128;3130;0
2235;1;193;327;354;1490;841;1
2236;1;380;651;450;160;386;0
2237;1;339;479;769;1294;1450;1
2238;1;143;353;420;1416;1773;0
2239;1;152;316;386;1232;990;1
2240;1;157;317;355;1332;834;1
2241;1;178;355;408;1254;1046;1
2242;1;264;441;510;1620;1229;0
2243;1;240;432;457;1744;1303;0
2244;1;193;367;481;1394;986;1
2245;1;237;449;512;1578;1320;0
2246;1;185;351;403;1360;842;1
2247;1;257;364;385;1624;899;1
2248;1;201;385;414;1542;1074;0
2249;1;942;1246;1692;2450;3493;0
2250;1;248;401;401;1790;1024;0
2251;1;228;404;511;1252;1389;1
2252;1;172;436;490;2012;1444;0
2253;1;343;456;747;1260;2113;1
2254;1;684;835;1098;1766;1858;0
2255;1;773;1068;1334;2004;2789;0
2256;1;225;377;471;1506;1014;1
2257;1;222;398;429;1632;893;1
2258;1;725;1094;1274;2642;3389;0
2259;1;773;1092;1412;2314;3740;0
2260;1;221;393;550;1474;934;1
2261;1;1492;1714;2066;2934;4124;0
2262;1;290;437;744;1324;1555;1
2263;1;279;357;408;694;560;0
2264;1;195;310;483;1154;904;1
2265;1;690;976;1240;2096;3504;0
2266;1;466;713;925;2160;2589;0
2267;1;275;417;504;1346;1045;1
2268;1;555;811;1014;1882;1919;0
2269;1;485;810;1190;2080;2746;0
2270;1;276;470;671;1544;1319;1
2271;1;381;590;732;1576;1701;0
2272;1;547;874;1108;1584;1899;0
2273;1;656;1040;1306;1998;2698;0
2274;1;799;1036;1402;2276;3280;0
2275;1;802;1048;1188;1892;2348;0
2276;1;243;443;441;1714;1087;0
2277;1;339;404;418;1124;1127;1
2278;1;149;299;354;1178;1001;1
2279;1;195;320;402;1110;1145;1
2280;1;139;237;460;971;1015;1
2281;1;274;451;538;1390;947;1
2282;1;138;298;403;1328;1067;1
2283;1;146;273;294;1040;973;1
2284;1;317;409;501;1636;1474;0
2285;1;227;384;578;1096;1061;1
2286;1;752;972;1300;2164;3533;0
2287;1;162;340;567;1176;1442;1
2288;1;167;354;579;1192;1212;1
2289;1;300;528;662;1788;2185;0
2290;1;357;529;865;1320;1475;1
2291;1;237;344;439;1023;1040;1
2292;1;299;523;554;1860;1218;1
2293;1;305;486;579;1724;1323;1
2294;1;284;392;448;1354;1100;1
2295;1;194;345;542;954;1214;1
2296;1;683;989;1366;2148;2514;0
2297;1;421;627;1044;1718;2103;1
2298;1;381;565;721;1668;1516;0
2299;1;1462;1772;2078;2298;2982;0
2300;1;639;1019;1144;2136;1485;0
2301;1;498;853;932;2686;3002;0
2302;1;153;397;321;1626;745;1
2303;1;223;458;553;1880;847;1
2304;1;1062;1326;1702;1976;2549;0
2305;1;203;335;457;1340;1264;1
2306;1;325;424;540;1378;877;1
2307;1;690;1036;1352;2342;3073;0
2308;1;820;1122;1482;2216;3885;0
2309;1;231;337;501;1240;1095;1
2310;1;305;492;635;1498;1454;1
2311;1;465;635;920;1430;3311;0
2312;1;498;692;966;1982;2814;0
2313;1;146;281;396;1108;1148;1
2314;1;139;272;306;1128;995;1
2315;1;1050;1570;2222;2808;3701;0
2316;1;255;441;511;1678;1013;1
2317;1;444;656;925;1946;2537;0
2318;1;434;660;946;1728;2829;0
2319;1;320;517;691;1482;1564;1
2320;1;251;379;600;1130;990;1
2321;1;428;572;780;1578;1715;0
2322;1;309;443;576;1650;1530;1
2323;1;211;360;533;1450;1681;1
2324;1;546;774;1120;2024;2363;0
2325;1;278;381;636;1188;1443;1
2326;1;799;1136;1470;2486;3594;0
2327;1;303;445;658;1300;1401;1
2328;1;311;561;722;1244;1236;0
2329;1;196;345;425;1164;1178;1
2330;1;242;376;526;1286;1150;1
2331;1;161;455;514;2206;1485;0
2332;1;206;347;450;1358;1040;1
2333;1;202;379;418;1634;1107;1
2334;1;214;426;407;1772;1287;1
2335;1;363;641;883;2054;2260;0
2336;1;774;1128;1570;2178;4124;0
2337;1;523;930;1268;2164;2255;0
2338;1;143;291;281;1176;520;1
2339;1;316;441;756;1278;1410;1
2340;1;237;387;485;1120;1135;1
2341;1;143;260;318;829;691;0
2342;1;702;884;1206;1904;3122;0
2343;1;944;1250;1624;2456;3878;0
2344;1;187;292;459;1206;1197;1
2345;1;413;783;1015;1990;2561;0
2346;1;163;324;440;1208;982;1
2347;1;536;802;1098;1910;2199;0
2348;1;439;881;843;2676;2755;0
2349;1;446;726;1066;1580;2739;0
2350;1;366;549;641;1654;1472;0
2351;1;196;359;498;1320;916;1
2352;1;92;239;333;1254;909;1
2353;1;282;422;536;1136;1339;1
2354;1;207;307;413;1068;1196;1
2355;1;211;401;415;1480;1395;1
2356;1;783;1030;1384;2198;3780;0
2357;1;662;962;1394;2316;3701;0
2358;1;181;327;373;1172;938;1
2359;1;324;504;793;1270;1375;1
2360;1;759;1019;1246;2168;3222;0
2361;1;260;394;493;1286;1004;1
2362;1;157;295;407;1012;915;1
2363;1;661;954;1328;1874;3608;0
2364;1;234;386;592;1106;966;1
2365;1;202;370;472;1698;1880;0
2366;1;763;1128;1492;2116;2483;0
2367;1;874;1092;1454;2288;3785;0
2368;1;159;331;406;1644;799;1
2369;1;274;393;475;1600;1399;1
2370;1;185;319;397;1122;1041;1
2371;1;847;1228;1692;2178;2831;0
2372;1;133;299;435;1114;929;1
2373;1;412;692;896;2554;2317;0
2374;1;407;543;760;1464;1849;1
2375;1;253;404;681;1176;1209;1
2376;1;270;399;621;1104;1310;1
2377;1;683;980;1252;2244;3453;0
2378;1;3796;3264;2740;4176;3514;0
2379;1;88;214;230;923;530;1
2380;1;288;464;552;1728;1260;0
2381;1;283;436;539;1528;1479;1
2382;1;640;878;1230;1870;2894;0
2383;1;186;334;378;1230;1147;1
2384;1;418;641;802;1960;2443;0
2385;1;142;291;318;1156;794;1
2386;1;222;405;462;1426;1211;0
2387;1;1150;1410;1680;2430;2974;0
2388;1;234;457;560;1852;1582;0
2389;1;156;332;376;1224;806;1
2390;1;165;334;429;790;969;1
2391;1;130;232;407;913;837;1
2392;1;686;934;1302;1952;3264;0
2393;1;827;1007;1278;1418;1490;0
2394;1;728;1020;1294;2468;2793;0
2395;1;262;442;544;1730;1509;0
2396;1;246;444;514;1714;1232;0
2397;1;223;368;473;1138;1030;1
2398;1;1344;1522;1702;2062;2445;0
2399;1;135;219;307;1134;933;1
2400;1;722;1174;1216;2154;1300;0
2401;1;259;408;620;1228;1300;1
2402;1;309;449;567;1222;1437;0
2403;1;320;474;748;1294;1418;1
2404;1;496;959;940;3042;2073;0
2405;1;399;738;758;1506;1278;1
2406;1;250;416;597;1290;1445;1
2407;1;165;286;562;861;1073;1
2408;1;142;396;406;1770;958;1
2409;1;343;519;648;1492;1598;0
2410;1;299;488;631;1490;2111;0
2411;1;615;881;1200;1768;2877;0
2412;1;1158;1482;1798;2504;2906;0
2413;1;287;487;813;1390;1547;1
2414;1;258;401;565;1692;1308;0
2415;1;314;431;463;1412;946;1
2416;1;266;450;510;1742;1288;0
2417;1;805;1094;1454;2192;3281;0
2418;1;246;330;409;718;1006;0
2419;1;276;384;568;1076;1135;1
2420;1;280;529;574;1758;1495;0
2421;1;315;522;691;1482;1367;1
2422;1;199;292;421;1150;953;1
2423;1;268;428;470;1172;1258;0
2424;1;276;462;595;1340;1338;1
2425;1;338;541;682;1962;2139;0
2426;1;168;304;392;1136;1003;1
2427;1;303;440;683;1266;1482;1
2428;1;184;386;478;1112;1173;1
2429;1;250;407;469;1790;1180;0
2430;1;173;288;339;1284;809;1
2431;1;174;324;375;1422;934;1
2432;1;136;272;405;1050;903;1
2433;1;402;581;651;1484;1385;1
2434;1;428;614;928;1554;2028;1
2435;1;273;406;736;1204;1304;1
2436;1;153;246;358;1144;855;1
2437;1;140;321;355;1722;773;1
2438;1;616;917;1028;2014;2608;0
2439;1;1012;1476;1724;2788;2711;0
2440;1;249;448;590;1324;1066;1
2441;1;834;1328;1388;2096;2071;0
2442;1;354;513;869;1406;1614;1
2443;1;229;420;501;1696;1403;1
2444;1;118;216;346;1114;991;1
2445;1;221;393;611;1216;1392;1
2446;1;769;993;1368;2136;3671;0
2447;1;197;322;401;1490;825;1
2448;1;724;1008;1408;2320;3921;0
2449;1;226;399;440;1580;1196;0
2450;1;184;323;387;1164;1219;0
2451;1;280;430;714;1150;1369;1
2452;1;228;434;571;1470;1241;1
2453;1;146;404;441;1336;1177;0
2454;1;252;363;479;1186;1449;1
2455;1;293;542;641;1584;1350;0
2456;1;377;572;771;1512;1301;1
2457;1;435;644;976;1412;3181;0
2458;1;271;408;579;1298;1122;1
2459;1;406;593;803;1708;1661;0
2460;1;832;987;1188;1902;2599;0
2461;1;216;381;462;1162;1138;1
2462;1;644;1001;1446;2276;3437;0
2463;1;561;816;1128;1988;3417;0
2464;1;727;1017;1360;1904;2487;0
2465;1;390;833;669;3662;1346;0
2466;1;692;1116;1770;2670;4169;0
2467;1;138;293;272;1562;828;0
2468;1;691;938;1218;2070;3231;0
2469;1;423;624;885;2160;2968;0
2470;1;643;899;1196;2010;2783;0
2471;1;130;292;378;1324;980;1
2472;1;178;467;414;2740;1596;0
2473;1;266;390;557;1016;1361;1
2474;1;181;306;413;1196;901;1
2475;1;1190;1536;1952;2282;2956;0
2476;1;199;369;502;1624;1049;1
2477;1;372;619;883;2144;1859;0
2478;1;242;356;606;1001;1695;1
2479;1;586;924;1280;1864;2473;0
2480;1;245;453;498;1300;1201;0
2481;1;294;466;479;1556;1069;1
2482;1;380;532;847;1416;1728;1
2483;1;977;1286;1694;2458;3524;0
2484;1;224;361;599;1100;1413;1
2485;1;286;497;599;1504;1561;0
2486;1;150;296;372;1174;972;1
2487;1;219;366;448;1416;1047;1
2488;1;169;251;322;1050;933;1
2489;1;228;425;422;1666;994;1
2490;1;242;375;499;1360;1086;1
2491;1;1;88;97;725;362;0
2492;1;235;343;377;1422;848;1
2493;1;169;261;364;1362;1007;1
2494;1;860;1134;1510;2382;3757;0
2495;1;330;621;844;1322;1410;1
2496;1;219;342;372;1396;723;1
2497;1;557;962;1202;2158;2795;0
2498;1;557;737;1023;1686;1610;1
2499;1;305;479;536;1642;1179;0
2500;1;307;451;695;1388;1158;1
2501;1;408;707;856;1726;1905;0
2502;1;241;368;455;1272;1076;1
2503;1;321;476;785;1378;1701;1
2504;1;259;519;561;1920;1228;1
2505;1;182;368;387;1766;770;1
2506;1;256;435;612;2176;1411;0
2507;1;296;440;544;1368;1309;1
2508;1;65;172;162;977;384;1
2509;1;146;294;345;1354;922;1
2510;1;986;1230;1450;1934;2717;0
2511;1;882;1180;1560;2388;3708;0
2512;1;228;423;455;1556;1371;1
2513;1;719;1012;1344;1982;2415;0
2514;1;188;322;516;993;1172;1
2515;1;278;398;597;1338;1575;1
2516;1;600;851;1142;1952;3171;0
2517;1;146;258;305;1160;870;1
2518;1;190;362;438;1302;1079;1
2519;1;227;360;591;976;1056;1
2520;1;237;373;462;1294;1055;1
2521;1;267;409;531;1288;1103;1
2522;1;317;433;599;1266;1327;1
2523;1;623;1056;1622;2316;3791;0
2524;1;480;702;948;1608;2104;0
2525;1;276;387;551;1434;843;1
2526;1;176;413;446;1692;1224;0
2527;1;482;732;870;1648;1622;1
2528;1;358;520;800;1392;1198;1
2529;1;87;190;281;1032;809;1
2530;1;1052;1362;1712;2292;3811;0
2531;1;195;309;466;1106;1113;1
2532;1;243;417;525;1620;1786;0
2533;1;506;828;1086;2162;2907;0
2534;1;163;321;372;1278;890;1
2535;1;372;617;691;1908;1487;1
2536;1;425;474;583;1384;1161;0
2537;1;1102;1188;1570;2338;3176;0
2538;1;225;335;512;1206;1232;1
2539;1;800;1210;1594;2508;3976;0
2540;1;572;577;390;1450;903;1
2541;1;847;1218;1656;2482;3252;0
2542;1;211;369;361;1466;924;1
2543;1;756;957;1058;1750;1921;0
2544;1;80;206;299;1372;835;1
2545;1;1644;1562;1704;2700;2597;0
2546;1;404;552;786;1304;1611;1
2547;1;608;761;976;1660;2910;0
2548;1;238;415;576;1250;1296;1
2549;1;171;305;366;1306;890;1
2550;1;367;444;487;1422;918;1
2551;1;689;932;1238;1920;2778;0
2552;1;172;395;633;1498;1922;0
2553;1;217;400;484;1512;882;1
2554;1;286;390;652;1146;1450;1
2555;1;822;956;1098;1242;2191;0
2556;1;372;520;497;1376;1143;1
2557;1;140;290;346;1052;801;0
2558;1;237;457;612;1520;1414;1
2559;1;257;419;616;1132;1313;1
2560;1;202;399;442;1738;1113;0
2561;1;302;483;585;1336;1486;1
2562;1;179;362;416;1398;974;1
2563;1;225;417;487;1380;1475;0
2564;1;675;868;1017;2104;1873;0
2565;1;189;317;394;1314;901;1
2566;1;585;753;894;1754;2321;0
2567;1;180;354;498;1324;1238;1
2568;1;78;191;204;1019;616;1
2569;1;274;452;490;1782;1205;0
2570;1;332;489;767;1258;1132;1
2571;1;147;397;489;1944;1366;0
2572;1;228;390;579;1076;1041;1
2573;1;476;717;910;1622;2354;0
2574;1;758;1052;1378;2420;3601;0
2575;1;752;1013;1440;2396;4008;0
2576;1;422;535;727;1232;1244;1
2577;1;846;1084;1462;2354;3759;0
2578;1;478;783;1158;2142;2697;0
2579;1;722;998;1306;2048;3672;0
2580;1;229;372;493;1170;1212;1
2581;1;339;523;689;1408;1393;1
2582;1;358;508;639;1356;1471;0
2583;1;275;509;737;1984;1096;0
2584;1;198;409;441;1312;1326;1
2585;1;494;677;967;1772;2603;0
2586;1;478;766;1100;1838;2884;0
2587;1;334;491;814;1306;1807;1
2588;1;653;930;1214;2110;3429;0
2589;1;277;425;598;1256;1589;1
2590;1;247;422;558;1400;1392;1
2591;1;382;330;411;1296;1232;0
2592;1;626;868;1146;2234;1950;0
2593;1;529;567;505;1698;971;1
2594;1;597;888;1164;1970;2411;0
2595;1;792;924;871;2030;1630;0
2596;1;341;526;632;1336;1572;1
2597;1;520;626;639;1528;1099;0
2598;1;318;498;760;1440;1479;1
2599;1;627;908;1184;1942;3025;0
2600;1;257;471;525;1758;1178;0
2601;1;730;1013;1394;2208;3636;0
2602;1;206;315;451;1058;1183;1
2603;1;250;378;513;1460;1283;1
2604;1;553;828;1188;2098;2878;0
2605;1;254;363;596;956;1360;1
2606;1;266;440;532;1700;1343;1
2607;1;258;375;612;1021;1509;1
2608;1;1054;1398;1740;2000;2065;0
2609;1;97;332;299;1586;753;1
2610;1;831;1148;1472;2496;2992;0
2611;1;717;886;1050;1250;1720;0
2612;1;217;372;468;1794;1028;1
2613;1;324;500;717;1472;1107;1
2614;1;107;249;328;836;553;0
2615;1;151;337;491;1642;1136;0
2616;1;271;445;433;1872;766;0
2617;1;551;733;828;1316;1322;1
2618;1;744;982;794;2008;932;1
2619;1;262;345;482;940;637;1
2620;1;230;478;619;1868;1647;0
2621;1;507;774;1134;1670;3053;0
2622;1;230;339;371;1396;705;1
2623;1;424;739;801;2044;1702;0
2624;1;667;883;1256;2154;2879;0
2625;1;131;268;320;1210;716;1
2626;1;1284;1368;1562;2568;2071;0
2627;1;444;600;807;1626;1880;1
2628;1;445;688;934;2046;2884;0
2629;1;308;502;501;1710;1590;0
2630;1;513;845;674;1882;1062;1
2631;1;290;416;566;1272;1115;1
2632;1;762;1056;1426;2392;3046;0
2633;1;642;983;1200;2318;3497;0
2634;1;696;999;1394;2292;3662;0
2635;1;639;899;1188;2084;3371;0
2636;1;406;609;967;1688;1583;1
2637;1;322;604;867;2100;1984;0
2638;1;179;307;382;1292;874;1
2639;1;329;501;604;1570;1449;0
2640;1;1998;1816;1676;2786;2439;0
2641;1;136;416;293;2068;721;1
2642;1;423;825;1146;1778;2456;0
2643;1;341;556;652;1912;1523;0
2644;1;727;968;1116;1452;1859;0
2645;1;539;799;1050;1962;3049;0
2646;1;270;399;490;1290;1072;1
2647;1;530;863;1338;2024;3500;0
2648;1;272;431;457;1560;1151;1
2649;1;453;944;884;3146;2199;0
2650;1;163;313;425;1152;823;1
2651;1;253;384;565;1370;980;1
2652;1;304;504;697;1720;1829;0
2653;1;753;1086;1418;2480;3269;0
2654;1;918;1324;1600;2504;2871;0
2655;1;144;327;402;1206;1174;1
2656;1;428;840;826;2958;1931;0
2657;1;233;395;583;1120;1280;1
2658;1;219;367;451;1364;1055;1
2659;1;262;483;581;1810;1275;0
2660;1;311;536;643;1506;1618;0
2661;1;389;635;803;1886;1977;0
2662;1;313;519;628;1644;1471;0
2663;1;281;448;508;1678;1493;0
2664;1;1256;1726;2236;2800;3129;0
2665;1;1020;1418;1914;2286;2692;0
2666;1;280;464;515;1376;1212;1
2667;1;679;938;1238;2038;3490;0
2668;1;134;276;349;1174;880;1
2669;1;740;1030;1386;2206;3300;0
2670;1;267;383;592;1112;1188;1
2671;1;125;260;356;1178;799;1
2672;1;150;303;338;1226;905;1
2673;1;186;273;366;1294;802;1
2674;1;329;476;814;1216;1394;1
2675;1;365;582;760;1542;1914;0
2676;1;503;507;630;726;1381;0
2677;1;642;1018;1112;2958;2698;0
2678;1;423;628;926;1780;2406;0
2679;1;257;416;509;1160;1215;1
2680;1;189;345;484;1214;939;1
2681;1;199;364;365;1496;1077;1
2682;1;399;963;694;3186;1899;0
2683;1;265;458;513;2006;1051;0
2684;1;347;517;661;1438;1395;1
2685;1;781;1128;1618;2446;2733;0
2686;1;215;317;564;968;1294;1
2687;1;364;705;738;2398;2245;0
2688;1;580;938;1234;2458;3338;0
2689;1;127;258;382;1234;914;1
2690;1;122;242;293;1158;856;1
2691;1;258;408;550;1118;1081;1
2692;1;217;441;435;1764;1094;0
2693;1;93;183;183;779;475;1
2694;1;991;1128;1450;2214;3415;0
2695;1;3178;3484;3842;4716;5053;0
2696;1;191;290;426;1146;1031;1
2697;1;192;365;506;1908;1467;0
2698;1;648;961;1116;2352;2751;0
2699;1;295;402;615;1322;1368;1
2700;1;805;1374;1670;2712;2469;0
2701;1;106;259;290;1156;736;1
2702;1;246;394;607;1042;1111;1
2703;1;271;434;761;1322;1291;1
2704;1;626;952;1096;2382;2407;0
2705;1;313;546;650;1310;959;1
2706;1;365;527;714;1306;1659;1
2707;1;181;268;409;1066;878;1
2708;1;935;1284;1636;2194;2824;0
2709;1;224;422;488;1698;1470;0
2710;1;616;927;1232;2358;3412;0
2711;1;386;659;1020;1894;2489;0
2712;1;185;324;400;1456;826;1
2713;1;586;643;612;1764;1767;0
2714;1;1;215;196;1888;880;0
2715;1;96;186;273;799;679;1
2716;1;391;472;554;1390;1273;1
2717;1;322;486;580;1600;1398;1
2718;1;176;409;469;1730;1259;0
2719;1;437;696;905;1748;1607;0
2720;1;1048;1468;1794;2290;2687;0
2721;1;520;659;764;898;1691;0
2722;1;581;1007;1350;1970;2191;0
2723;1;172;403;306;1764;755;1
2724;1;388;680;826;2024;2234;0
2725;1;472;650;993;1686;1592;1
2726;1;579;813;1082;1756;2338;0
2727;1;1274;1428;1654;1764;2050;0
2728;1;1346;1752;2018;2130;2031;0
2729;1;417;666;914;1324;2388;0
2730;1;215;356;502;1724;1607;0
2731;1;216;351;487;1272;1068;1
2732;1;694;1004;1438;2220;3544;0
2733;1;319;447;571;1584;1109;1
2734;1;466;791;1112;1990;3099;0
2735;1;596;998;1128;2734;2760;0
2736;1;177;308;422;1088;1008;1
2737;1;190;340;385;1322;965;1
2738;1;206;393;664;1128;1204;1
2739;1;287;481;689;1456;943;1
2740;1;241;455;493;1594;1305;0
2741;1;307;486;568;1604;1006;1
2742;1;642;800;1076;1816;2350;0
2743;1;568;832;1064;1842;2952;0
2744;1;54;260;213;1930;941;0
2745;1;335;756;602;3554;1677;0
2746;1;144;275;367;868;984;1
2747;1;795;1058;1382;2260;3486;0
2748;1;1066;1422;1550;2588;2331;0
2749;1;169;390;410;1698;1156;0
2750;1;494;740;1068;1752;3392;0
2751;1;207;299;362;489;1147;0
2752;1;243;365;514;1188;1118;1
2753;1;312;527;683;1404;1557;1
2754;1;183;273;353;1009;1085;1
2755;1;67;333;232;2410;951;0
2756;1;209;358;436;1204;1112;1
2757;1;306;492;691;1938;2012;0
2758;1;959;1332;1756;2670;3545;0
2759;1;491;797;1062;2230;1889;0
2760;1;249;628;880;2146;2551;0
2761;1;352;477;401;1428;968;1
2762;1;123;275;396;1520;1545;0
2763;1;1998;2026;2060;2884;2454;0
2764;1;267;426;587;1308;1254;1
2765;1;1656;1798;2014;2874;2510;0
2766;1;334;467;628;1376;1499;1
2767;1;162;366;405;1886;1090;0
2768;1;202;363;456;1158;1195;1
2769;1;199;316;396;1426;906;1
2770;1;184;364;415;1346;1015;1
2771;1;448;730;1044;2190;2483;0
2772;1;248;449;675;1350;1013;1
2773;1;1200;1438;1632;2566;2815;0
2774;1;230;346;568;1076;1275;1
2775;1;204;319;475;1232;885;1
2776;1;206;390;425;1782;962;1
2777;1;209;325;533;890;1094;1
2778;1;126;334;341;1502;691;1
2779;1;309;476;587;1482;1356;0
2780;1;529;676;897;1582;2367;0
2781;1;541;727;962;1628;2347;0
2782;1;167;307;417;1228;912;1
2783;1;121;282;265;1418;712;1
2784;1;628;899;1218;1768;2707;0
2785;1;646;895;1170;2018;3314;0
2786;1;240;365;486;1042;869;1
2787;1;260;361;589;1070;1257;1
2788;1;176;290;385;1222;933;1
2789;1;199;359;423;1688;1170;0
2790;1;102;234;305;778;662;1
2791;1;249;401;419;1622;991;0
2792;1;639;905;1180;2898;2606;0
2793;1;201;367;380;1412;870;1
2794;1;251;373;643;1032;1361;1
2795;1;684;935;1218;2130;3345;0
2796;1;225;436;530;1568;1145;1
2797;1;356;476;741;1552;1521;1
2798;1;166;366;379;1714;1082;1
2799;1;169;321;436;1138;969;1
2800;1;473;575;691;833;1591;0
2801;1;233;379;625;1098;1185;1
2802;1;1007;1296;1562;1744;2317;0
2803;1;747;1019;1488;2324;4098;0
2804;1;844;1066;1294;1754;2556;0
2805;1;189;336;378;1476;768;1
2806;1;362;528;588;1648;1722;1
2807;1;59;218;307;1104;879;1
2808;1;327;369;417;1250;1138;1
2809;1;741;1011;1340;2092;3213;0
2810;1;136;302;367;1086;1044;1
2811;1;360;554;753;1572;1339;1
2812;1;282;435;608;1702;1504;1
2813;1;1220;1442;1676;1764;2342;0
2814;1;252;305;471;1002;1374;1
2815;1;948;1240;1530;2110;3280;0
2816;1;676;921;1212;1972;2377;0
2817;1;585;854;1040;2276;2442;0
2818;1;552;872;1028;2184;2347;0
2819;1;1214;1690;2174;2642;2775;0
2820;1;1524;1642;1782;2602;2518;0
2821;1;198;313;498;1044;1266;1
2822;1;153;277;282;1542;711;1
2823;1;212;383;426;1488;1315;1
2824;1;571;866;1116;2222;3021;0
2825;1;521;676;808;1708;1352;0
2826;1;589;1330;1254;1400;1718;0
2827;1;209;364;502;1174;1060;1
2828;1;545;691;851;1712;1427;0
2829;1;291;408;528;1358;1341;1
2830;1;918;1282;1602;2136;2436;0
2831;1;214;399;385;1540;1042;1
2832;1;561;811;1056;1992;3038;0
2833;1;141;325;384;1608;766;1
2834;1;404;646;976;1538;1693;1
2835;1;239;372;562;1184;1586;1
2836;1;247;459;496;1664;1199;0
2837;1;417;525;670;1380;1215;1
2838;1;360;559;708;1772;1560;0
2839;1;1556;1976;1834;2836;2163;0
2840;1;245;437;486;1656;858;1
2841;1;698;941;1322;2066;2402;0
